StimmbezirkNr,Kommunalwahlkreis,Landtagswahlkreis,Bundestagswahlkreis,StadtbezirkNr,StadtbezirkName,StadtteilNr,StadtteilName,X,Y,Einwohner,AnteilAusländer,Wahlberechtigte,AnteilFrauen,18bis24Jahre,25bis34Jahre,35bis44Jahre,45bis59Jahre,Ab60Jahre,AnteilWahlberechtigte,Anteil18bis24Jahre,Anteil25bis34Jahre,Anteil35bis44Jahre,Anteil45bis59Jahre,AnteilAb60Jahre,Wahlberechtigte2009,Wahlbeteiligung2009,GueltigeZweitstimmen2009,Zweitstimmen_SPD_2009,Zweitstimmen_CDU_2009,Zweitstimmen_FDP_2009,Zweitstimmen_GRUENE_2009,Zweitstimmen_DIE_LINKE_2009,Zweitstimmen_Sonstige_2009,ZweitstimmenAnteil_SPD_2009,ZweitstimmenAnteil_CDU_2009,ZweitstimmenAnteil_GRUENE_2009,ZweitstimmenAnteil_FDP_2009,ZweitstimmenAnteil_DIE_LINKE_2009,ZweitstimmenAnteil_Sonstige_2009,GueltigeErststimmen2009,Erststimmen_SPD_2009,Erststimmen_CDU_2009,Erststimmen_FDP_2009,Erststimmen_GRUENE_2009,Erststimmen_DIE_LINKE_2009,Erststimmen_Sonstige_2009,ErststimmenAnteil_SPD_2009,ErststimmenAnteil_CDU_2009,ErststimmenAnteil_GRUENE_2009,ErststimmenAnteil_FDP_2009,ErststimmenAnteil_DIE_LINKE_2009,ErststimmenAnteil_Sonstige_2009
30318,18,14,94,3,Lindenthal,303,Lindenthal,6.8903961829,50.9176435637,1450,6.8,1056,54.5,110,102,133,287,424,72.83,10.42,9.66,12.59,27.18,40.15,1017,81.6,826,91,344,293,67,21,10,11.02,41.65,8.11,35.47,2.54,1.21,822,133,504,124,49,9,3,16.18,61.31,5.96,15.09,1.09,0.36
30319,18,14,94,3,Lindenthal,303,Lindenthal,6.8894298066,50.9276878302,827,6.5,637,54.2,45,92,107,142,251,77.03,7.06,14.44,16.80,22.29,39.40,644,84.8,545,82,221,160,58,14,10,15.05,40.55,10.64,29.36,2.57,1.83,544,125,292,77,38,9,3,22.98,53.68,6.99,14.15,1.65,0.55
30320,18,14,94,3,Lindenthal,303,Lindenthal,6.8964925374,50.9254202586,991,10.3,755,52.3,57,168,147,210,173,76.19,7.55,22.25,19.47,27.81,22.91,723,82.2,588,109,203,155,93,20,8,18.54,34.52,15.82,26.36,3.40,1.36,587,177,268,77,51,13,1,30.15,45.66,8.69,13.12,2.21,0.17
30321,18,14,94,3,Lindenthal,303,Lindenthal,6.9075532037,50.9308881424,932,6.7,743,54.6,41,103,113,152,334,79.72,5.52,13.86,15.21,20.46,44.95,732,84.3,616,103,225,164,89,26,9,16.72,36.53,14.45,26.62,4.22,1.46,614,153,302,74,66,18,1,24.92,49.19,10.75,12.05,2.93,0.16
30322,18,14,94,3,Lindenthal,303,Lindenthal,6.9103835823,50.9294462562,814,6.5,662,54.1,41,153,145,133,190,81.33,6.19,23.11,21.90,20.09,28.70,679,83.7,563,112,186,130,97,22,16,19.89,33.04,17.23,23.09,3.91,2.84,562,170,232,68,78,13,1,30.25,41.28,13.88,12.10,2.31,0.18
30323,18,14,94,3,Lindenthal,303,Lindenthal,6.9160977597,50.9311275283,1764,9.2,1454,54.7,128,391,274,268,393,82.43,8.80,26.89,18.84,18.43,27.03,1445,79.1,1135,193,361,265,210,59,47,17.00,31.81,18.50,23.35,5.20,4.14,1135,293,477,130,178,50,7,25.81,42.03,15.68,11.45,4.41,0.62
30324,19,14,94,3,Lindenthal,303,Lindenthal,6.911727987,50.9337052133,1705,8,1328,54.1,102,239,232,330,425,77.89,7.68,18.00,17.47,24.85,32.00,1267,86.3,1089,167,422,262,170,45,23,15.34,38.75,15.61,24.06,4.13,2.11,1090,248,561,116,127,36,2,22.75,51.47,11.65,10.64,3.30,0.18
30325,19,14,94,3,Lindenthal,303,Lindenthal,6.9199118941,50.9344926113,1681,11.1,1303,53.6,121,300,247,311,324,77.51,9.29,23.02,18.96,23.87,24.87,1215,85.1,1030,196,307,218,228,40,41,19.03,29.81,22.14,21.17,3.88,3.98,1028,270,400,120,209,25,4,26.26,38.91,20.33,11.67,2.43,0.39
30326,19,14,94,3,Lindenthal,303,Lindenthal,6.9169630537,50.9389200447,1760,7.4,1507,51.6,154,455,307,287,304,85.63,10.22,30.19,20.37,19.04,20.17,1258,77.4,972,212,298,188,199,43,32,21.81,30.66,20.47,19.34,4.42,3.29,969,283,378,92,173,35,8,29.21,39.01,17.85,9.49,3.61,0.83
30401,19,14,94,3,Lindenthal,304,Braunsfeld,6.9030490924,50.9420889506,1655,12.3,1311,53.9,134,364,223,283,307,79.21,10.22,27.77,17.01,21.59,23.42,1219,77.0,936,253,268,134,171,65,45,27.03,28.63,18.27,14.32,6.94,4.81,933,360,298,89,120,56,10,38.59,31.94,12.86,9.54,6.00,1.07
30402,19,14,94,3,Lindenthal,304,Braunsfeld,6.8932843103,50.9425765188,1035,11.4,759,53.2,98,140,124,201,196,73.33,12.91,18.45,16.34,26.48,25.82,754,80.4,603,137,176,122,123,31,14,22.72,29.19,20.40,20.23,5.14,2.32,601,203,213,74,88,21,2,33.78,35.44,14.64,12.31,3.49,0.33
30403,19,14,94,3,Lindenthal,304,Braunsfeld,6.8908820567,50.9405622317,980,7.2,974,56.3,87,238,181,164,304,99.39,8.93,24.44,18.58,16.84,31.21,769,79.8,611,136,170,95,137,50,23,22.26,27.82,22.42,15.55,8.18,3.76,609,211,198,68,93,36,3,34.65,32.51,15.27,11.17,5.91,0.49
30404,19,14,94,3,Lindenthal,304,Braunsfeld,6.8888168072,50.9366265971,1518,9.6,1195,55.6,114,190,169,256,466,78.72,9.54,15.90,14.14,21.42,39.00,1199,82.8,987,170,362,247,140,38,30,17.22,36.68,14.18,25.03,3.85,3.04,986,256,467,125,114,20,4,25.96,47.36,11.56,12.68,2.03,0.41
30405,19,14,94,3,Lindenthal,304,Braunsfeld,6.8980112664,50.9382727367,1778,8.7,1350,57.6,139,240,254,277,440,75.93,10.30,17.78,18.81,20.52,32.59,1371,76.5,1048,209,364,233,160,55,27,19.94,34.73,15.27,22.23,5.25,2.58,1044,292,459,121,134,36,2,27.97,43.97,12.84,11.59,3.45,0.19
30406,19,14,94,3,Lindenthal,304,Braunsfeld,6.8954249918,50.9357872335,901,6.3,732,53.1,40,125,139,179,249,81.24,5.46,17.08,18.99,24.45,34.02,719,83.7,598,97,215,146,99,30,11,16.22,35.95,16.56,24.41,5.02,1.84,597,154,263,84,69,25,2,25.80,44.05,11.56,14.07,4.19,0.34
30407,19,14,94,3,Lindenthal,304,Braunsfeld,6.9001142888,50.9351762497,909,6.1,737,55.2,43,151,137,163,243,81.08,5.83,20.49,18.59,22.12,32.97,709,85.6,604,119,193,141,107,25,19,19.70,31.95,17.72,23.34,4.14,3.15,602,179,232,81,92,17,1,29.73,38.54,15.28,13.46,2.82,0.17
30408,19,14,94,3,Lindenthal,304,Braunsfeld,6.9054008162,50.9390101156,1017,19.5,733,50.6,83,263,113,113,161,72.07,11.32,35.88,15.42,15.42,21.96,720,72.4,516,113,152,95,108,33,15,21.90,29.46,20.93,18.41,6.40,2.91,514,165,171,60,84,30,4,32.10,33.27,16.34,11.67,5.84,0.78
30409,19,14,94,3,Lindenthal,304,Braunsfeld,6.9046175597,50.9360061588,956,11,719,52.6,94,126,128,147,224,75.21,13.07,17.52,17.80,20.45,31.15,669,83.6,558,103,191,132,92,20,20,18.46,34.23,16.49,23.66,3.58,3.58,556,143,239,73,82,19,0,25.72,42.99,14.75,13.13,3.42,0.00
30501,19,14,94,3,Lindenthal,305,Müngersdorf,6.8836243444,50.9458820717,1496,18.3,1126,55.6,144,139,90,234,519,75.27,12.79,12.34,7.99,20.78,46.09,1079,45.3,483,142,123,88,52,58,20,29.40,25.47,10.77,18.22,12.01,4.14,479,167,149,56,46,54,7,34.86,31.11,9.60,11.69,11.27,1.46
30502,19,14,94,3,Lindenthal,305,Müngersdorf,6.8789250042,50.9400725828,934,6.6,735,50.5,54,148,144,194,195,78.69,7.35,20.14,19.59,26.39,26.53,724,82.3,593,118,210,129,89,27,20,19.90,35.41,15.01,21.75,4.55,3.37,592,168,254,74,75,19,2,28.38,42.91,12.67,12.50,3.21,0.34
30503,19,14,94,3,Lindenthal,305,Müngersdorf,6.8846767946,50.9410192108,1144,17,720,52.8,80,138,126,166,210,62.94,11.11,19.17,17.50,23.06,29.17,735,71.7,525,134,142,100,90,37,22,25.52,27.05,17.14,19.05,7.05,4.19,523,185,181,55,74,25,3,35.37,34.61,14.15,10.52,4.78,0.57
30504,20,14,94,3,Lindenthal,305,Müngersdorf,6.8596916823,50.9413549673,1017,6.3,796,52.8,54,66,109,266,301,78.27,6.78,8.29,13.69,33.42,37.81,837,85.4,710,109,260,235,76,16,14,15.35,36.62,10.70,33.10,2.25,1.97,707,147,345,143,54,15,3,20.79,48.80,7.64,20.23,2.12,0.42
30505,20,14,94,3,Lindenthal,305,Müngersdorf,6.8714959982,50.9413312452,1452,39.9,731,49.5,134,80,108,196,213,50.34,18.33,10.94,14.77,26.81,29.14,702,81.5,569,86,218,174,62,16,13,15.11,38.31,10.90,30.58,2.81,2.28,568,119,266,121,47,11,4,20.95,46.83,8.27,21.30,1.94,0.70
30506,20,14,94,3,Lindenthal,305,Müngersdorf,6.8569830103,50.9497416044,1092,7.1,802,50.1,83,82,133,286,218,73.44,10.35,10.22,16.58,35.66,27.18,775,85.5,657,80,268,238,51,9,11,12.18,40.79,7.76,36.23,1.37,1.67,656,111,364,130,37,9,5,16.92,55.49,5.64,19.82,1.37,0.76
30507,20,14,94,3,Lindenthal,305,Müngersdorf,6.8572306978,50.9501788722,970,6.9,770,51.2,54,86,97,193,340,79.38,7.01,11.17,12.60,25.06,44.16,768,84.0,642,82,259,239,41,10,11,12.77,40.34,6.39,37.23,1.56,1.71,642,119,351,128,31,8,5,18.54,54.67,4.83,19.94,1.25,0.78
30601,20,14,94,3,Lindenthal,306,Junkersdorf,6.8515872206,50.9396160382,805,7.1,638,53.8,66,108,87,172,205,79.25,10.34,16.93,13.64,26.96,32.13,602,82.4,494,66,199,132,58,33,6,13.36,40.28,11.74,26.72,6.68,1.21,494,98,254,74,48,19,1,19.84,51.42,9.72,14.98,3.85,0.20
30602,20,14,94,3,Lindenthal,306,Junkersdorf,6.8532342712,50.9335102446,1256,9,959,54.1,64,100,178,271,346,76.35,6.67,10.43,18.56,28.26,36.08,948,82.3,778,121,312,216,88,30,11,15.55,40.10,11.31,27.76,3.86,1.41,776,168,414,96,71,23,4,21.65,53.35,9.15,12.37,2.96,0.52
30603,20,14,94,3,Lindenthal,306,Junkersdorf,6.8571123581,50.9378893277,1094,7.2,777,52.8,52,84,209,239,193,71.02,6.69,10.81,26.90,30.76,24.84,738,85.0,625,98,232,161,98,19,17,15.68,37.12,15.68,25.76,3.04,2.72,625,155,280,101,74,13,2,24.80,44.80,11.84,16.16,2.08,0.32
30604,20,14,94,3,Lindenthal,306,Junkersdorf,6.8620172028,50.9356612209,891,5.8,688,53.1,45,101,127,162,253,77.22,6.54,14.68,18.46,23.55,36.77,695,83.0,575,97,207,148,72,31,20,16.87,36.00,12.52,25.74,5.39,3.48,574,133,275,89,56,19,2,23.17,47.91,9.76,15.51,3.31,0.35
30605,20,14,94,3,Lindenthal,306,Junkersdorf,6.8638025471,50.931958265,1915,6.4,1429,53.8,94,115,264,419,537,74.62,6.58,8.05,18.47,29.32,37.58,1324,87.5,1155,137,461,372,137,29,19,11.86,39.91,11.86,32.21,2.51,1.65,1153,204,623,185,117,22,2,17.69,54.03,10.15,16.05,1.91,0.17
30606,20,14,94,3,Lindenthal,306,Junkersdorf,6.8709895818,50.9266191209,2075,7.8,1243,51.1,54,186,440,406,157,59.90,4.34,14.96,35.40,32.66,12.63,992,85.0,840,129,283,247,146,23,12,15.36,33.69,17.38,29.40,2.74,1.43,839,215,359,136,104,19,6,25.63,42.79,12.40,16.21,2.26,0.72
30607,20,14,94,3,Lindenthal,306,Junkersdorf,6.8635201445,50.9272478289,1322,16.6,965,48.7,195,201,110,202,257,73.00,20.21,20.83,11.40,20.93,26.63,926,69.5,642,122,210,139,98,51,22,19.00,32.71,15.26,21.65,7.94,3.43,642,157,251,83,89,55,7,24.45,39.10,13.86,12.93,8.57,1.09
30608,20,14,94,3,Lindenthal,306,Junkersdorf,6.8533094981,50.9297618208,1742,6,1392,53.7,96,216,245,365,470,79.91,6.90,15.52,17.60,26.22,33.76,1396,84.1,1168,190,426,333,147,48,24,16.27,36.47,12.59,28.51,4.11,2.05,1168,270,549,184,127,33,5,23.12,47.00,10.87,15.75,2.83,0.43
30609,20,14,94,3,Lindenthal,306,Junkersdorf,6.860542718,50.9163314683,1151,23,732,45.4,157,148,115,196,116,63.60,21.45,20.22,15.71,26.78,15.85,685,68.8,470,101,136,98,77,41,17,21.49,28.94,16.38,20.85,8.72,3.62,467,126,163,62,74,38,4,26.98,34.90,15.85,13.28,8.14,0.86
30610,20,14,94,3,Lindenthal,306,Junkersdorf,6.8562582175,50.9269903688,1019,5.9,805,54.7,68,142,145,222,228,79.00,8.45,17.64,18.01,27.58,28.32,773,83.2,640,114,241,167,74,28,16,17.81,37.66,11.56,26.09,4.38,2.50,641,163,309,77,69,21,2,25.43,48.21,10.76,12.01,3.28,0.31
30701,20,14,94,3,Lindenthal,307,Weiden,6.8461701032,50.9329216706,983,12.1,664,55,77,95,105,196,191,67.55,11.60,14.31,15.81,29.52,28.77,680,77.1,516,115,176,99,72,31,23,22.29,34.11,13.95,19.19,6.01,4.46,518,181,198,58,44,32,5,34.94,38.22,8.49,11.20,6.18,0.97
30702,20,14,94,3,Lindenthal,307,Weiden,6.8438136784,50.9344703977,978,13,764,53.9,56,112,73,172,351,78.12,7.33,14.66,9.55,22.51,45.94,756,78.2,587,130,210,110,70,40,27,22.15,35.78,11.93,18.74,6.81,4.60,586,184,226,76,54,36,10,31.40,38.57,9.22,12.97,6.14,1.71
30703,20,14,94,3,Lindenthal,307,Weiden,6.8446747001,50.9424968385,1395,7.5,1079,53.5,77,143,151,295,413,77.35,7.14,13.25,13.99,27.34,38.28,1070,79.8,849,197,281,172,98,61,40,23.20,33.10,11.54,20.26,7.18,4.71,846,259,335,108,73,58,13,30.61,39.60,8.63,12.77,6.86,1.54
30704,20,14,94,3,Lindenthal,307,Weiden,6.8455483404,50.9386582625,1504,10.5,1155,54.7,101,162,187,286,419,76.80,8.74,14.03,16.19,24.76,36.28,1135,79.0,892,201,304,190,104,60,33,22.53,34.08,11.66,21.30,6.73,3.70,888,266,369,112,86,49,6,29.95,41.55,9.68,12.61,5.52,0.68
30705,21,14,94,3,Lindenthal,307,Weiden,6.8398114257,50.9389054394,1635,12.8,1200,52.2,87,202,167,320,424,73.39,7.25,16.83,13.92,26.67,35.33,1173,79.1,921,194,315,192,144,42,34,21.06,34.20,15.64,20.85,4.56,3.69,922,264,393,106,108,42,9,28.63,42.62,11.71,11.50,4.56,0.98
30706,21,14,94,3,Lindenthal,307,Weiden,6.8323732425,50.9396521521,1256,9.6,977,54,77,140,126,285,349,77.79,7.88,14.33,12.90,29.17,35.72,978,78.7,763,158,269,169,97,41,29,20.71,35.26,12.71,22.15,5.37,3.80,764,218,341,87,74,36,8,28.53,44.63,9.69,11.39,4.71,1.05
30707,21,14,94,3,Lindenthal,307,Weiden,6.8190254371,50.9399042876,877,9.5,684,53.9,51,96,88,159,290,77.99,7.46,14.04,12.87,23.25,42.40,726,74.1,534,118,190,119,64,28,15,22.10,35.58,11.99,22.28,5.24,2.81,533,148,236,70,54,22,3,27.77,44.28,10.13,13.13,4.13,0.56
30708,21,14,94,3,Lindenthal,307,Weiden,6.821699508,50.9356132425,970,9.2,767,54.4,59,112,120,220,256,79.07,7.69,14.60,15.65,28.68,33.38,787,74.1,578,128,197,129,68,37,19,22.15,34.08,11.76,22.32,6.40,3.29,578,157,245,78,62,30,6,27.16,42.39,10.73,13.49,5.19,1.04
30709,21,14,94,3,Lindenthal,307,Weiden,6.8278785203,50.9357083441,1365,10.5,1036,56.7,74,116,132,248,466,75.90,7.14,11.20,12.74,23.94,44.98,1058,75.3,788,189,258,167,98,50,26,23.98,32.74,12.44,21.19,6.35,3.30,786,242,320,96,75,47,6,30.79,40.71,9.54,12.21,5.98,0.76
30710,21,14,94,3,Lindenthal,307,Weiden,6.8301143345,50.9314661561,1605,18.3,1140,49.6,100,120,152,336,432,71.03,8.77,10.53,13.33,29.47,37.89,1100,74.8,815,200,241,150,107,83,34,24.54,29.57,13.13,18.40,10.18,4.17,814,273,303,84,77,68,9,33.54,37.22,9.46,10.32,8.35,1.11
30711,21,14,94,3,Lindenthal,307,Weiden,6.8333796316,50.9359580232,1723,23.3,1130,52.7,107,136,138,290,459,65.58,9.47,12.04,12.21,25.66,40.62,1200,66.8,794,193,224,151,104,78,44,24.31,28.21,13.10,19.02,9.82,5.54,792,260,281,91,77,75,8,32.83,35.48,9.72,11.49,9.47,1.01
30712,21,14,94,3,Lindenthal,307,Weiden,6.8409032647,50.9303750071,878,15.5,667,56.8,26,64,59,134,384,75.97,3.90,9.60,8.85,20.09,57.57,717,76.6,549,139,189,101,56,37,27,25.32,34.43,10.20,18.40,6.74,4.92,545,172,219,69,36,37,12,31.56,40.18,6.61,12.66,6.79,2.20
30713,21,14,94,3,Lindenthal,307,Weiden,6.8420616951,50.9310670038,1315,15.5,890,54.5,58,164,158,213,297,67.68,6.52,18.43,17.75,23.93,33.37,890,64.3,570,141,167,98,77,63,24,24.74,29.30,13.51,17.19,11.05,4.21,564,184,202,65,54,53,6,32.62,35.82,9.57,11.52,9.40,1.06
30801,21,14,94,3,Lindenthal,308,Lövenich,6.8175753631,50.9442383526,716,7.8,582,52.2,29,60,60,150,283,81.28,4.98,10.31,10.31,25.77,48.63,611,79.4,482,113,145,108,71,34,11,23.44,30.08,14.73,22.41,7.05,2.28,483,155,194,55,45,30,4,32.09,40.17,9.32,11.39,6.21,0.83
30802,21,14,94,3,Lindenthal,308,Lövenich,6.8206097953,50.9422421105,766,10.6,600,52,40,68,70,175,247,78.33,6.67,11.33,11.67,29.17,41.17,615,75.3,459,111,148,84,69,34,13,24.18,32.24,15.03,18.30,7.41,2.83,458,155,169,53,48,28,5,33.84,36.90,10.48,11.57,6.11,1.09
30803,21,14,94,3,Lindenthal,308,Lövenich,6.8287010673,50.9451959792,853,11.7,639,53.1,41,93,102,182,221,74.91,6.42,14.55,15.96,28.48,34.59,649,77.2,497,114,160,108,69,28,18,22.94,32.19,13.88,21.73,5.63,3.62,499,147,203,69,50,26,4,29.46,40.68,10.02,13.83,5.21,0.80
30804,21,14,94,3,Lindenthal,308,Lövenich,6.8314477442,50.9433294704,854,7.8,646,53.6,49,160,136,182,119,75.64,7.59,24.77,21.05,28.17,18.42,639,80.3,510,150,139,87,79,40,15,29.41,27.25,15.49,17.06,7.84,2.94,507,197,157,60,57,32,4,38.86,30.97,11.24,11.83,6.31,0.79
30805,21,14,94,3,Lindenthal,308,Lövenich,6.8195937289,50.950503272,870,4.3,683,50.2,37,57,101,196,292,78.51,5.42,8.35,14.79,28.70,42.75,700,87.0,608,106,237,144,82,20,19,17.43,38.98,13.49,23.68,3.29,3.13,605,167,270,89,63,14,2,27.60,44.63,10.41,14.71,2.31,0.33
30806,21,14,94,3,Lindenthal,308,Lövenich,6.8236218204,50.9462068372,741,6.7,597,52.3,42,81,86,169,219,80.57,7.04,13.57,14.41,28.31,36.68,574,81.4,465,102,181,100,51,16,15,21.94,38.92,10.97,21.51,3.44,3.23,465,124,222,57,41,18,3,26.67,47.74,8.82,12.26,3.87,0.65
30807,21,14,94,3,Lindenthal,308,Lövenich,6.827444436,50.9505999891,1336,5.2,1080,53.8,70,104,140,325,441,80.84,6.48,9.63,12.96,30.09,40.83,1094,82.6,898,168,346,220,114,30,20,18.71,38.53,12.69,24.50,3.34,2.23,899,248,426,115,80,25,5,27.59,47.39,8.90,12.79,2.78,0.56
30808,21,14,94,3,Lindenthal,308,Lövenich,6.8406262605,50.950441528,1643,8.2,995,51.2,51,76,296,343,229,60.56,5.13,7.64,29.75,34.47,23.02,916,85.2,776,159,290,171,116,23,17,20.49,37.37,14.95,22.04,2.96,2.19,775,225,363,84,83,17,3,29.03,46.84,10.71,10.84,2.19,0.39
30809,21,14,94,3,Lindenthal,308,Lövenich,6.8353645488,50.9454199497,905,4,732,51,70,74,107,254,227,80.88,9.56,10.11,14.62,34.70,31.01,696,85.2,590,105,226,144,86,13,16,17.80,38.31,14.58,24.41,2.20,2.71,588,156,274,82,60,13,3,26.53,46.60,10.20,13.95,2.21,0.51
30901,21,14,94,3,Lindenthal,309,Widdersdorf,6.8468647701,50.9606921717,1601,13.3,970,49.4,34,197,425,240,74,60.59,3.51,20.31,43.81,24.74,7.63,311,76.8,239,51,87,51,34,14,2,21.34,36.40,14.23,21.34,5.86,0.84,238,68,102,32,23,12,1,28.57,42.86,9.66,13.45,5.04,0.42
30902,21,14,94,3,Lindenthal,309,Widdersdorf,6.8294886933,50.9618542277,1734,8.2,1138,51.8,75,89,295,387,292,65.63,6.59,7.82,25.92,34.01,25.66,970,79.8,773,185,262,165,109,32,20,23.93,33.89,14.10,21.35,4.14,2.59,771,254,330,81,65,38,3,32.94,42.80,8.43,10.51,4.93,0.39
30903,21,14,94,3,Lindenthal,309,Widdersdorf,6.8267596201,50.9655988911,1763,6.2,1377,52.6,93,152,176,401,555,78.11,6.75,11.04,12.78,29.12,40.31,1236,81.0,997,226,388,210,111,44,18,22.67,38.92,11.13,21.06,4.41,1.81,995,296,458,125,73,36,7,29.75,46.03,7.34,12.56,3.62,0.70
30904,21,14,94,3,Lindenthal,309,Widdersdorf,6.835604894,50.9661970107,1712,9.2,1161,53.3,83,124,290,354,310,67.82,7.15,10.68,24.98,30.49,26.70,909,80.9,725,143,266,143,88,42,43,19.72,36.69,12.14,19.72,5.79,5.93,724,215,304,92,64,38,11,29.70,41.99,8.84,12.71,5.25,1.52
30905,21,14,94,3,Lindenthal,309,Widdersdorf,6.8423921355,50.9726495934,1457,13.2,930,54.6,70,137,144,322,257,63.83,7.53,14.73,15.48,34.62,27.63,941,70.9,661,131,249,120,75,51,35,19.82,37.67,11.35,18.15,7.72,5.30,663,183,297,77,54,44,8,27.60,44.80,8.14,11.61,6.64,1.21
30906,21,14,94,3,Lindenthal,309,Widdersdorf,6.8341275856,50.9718524261,1098,7.9,797,50.1,55,69,162,273,238,72.59,6.90,8.66,20.33,34.25,29.86,816,79.2,640,170,214,130,71,31,24,26.56,33.44,11.09,20.31,4.84,3.75,639,217,267,73,52,21,9,33.96,41.78,8.14,11.42,3.29,1.41
40101,24,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9019074742,50.9522246562,2418,23.7,1583,50.7,188,544,316,316,219,65.47,11.88,34.37,19.96,19.96,13.83,1251,63.1,781,229,128,85,186,102,51,29.32,16.39,23.82,10.88,13.06,6.53,780,295,152,65,166,90,12,37.82,19.49,21.28,8.33,11.54,1.54
40102,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.903478642,50.9466566655,1907,28.4,1169,47,138,372,235,250,174,61.30,11.80,31.82,20.10,21.39,14.88,1138,72.7,820,212,167,95,200,89,57,25.85,20.37,24.39,11.59,10.85,6.95,817,293,187,78,187,67,5,35.86,22.89,22.89,9.55,8.20,0.61
40103,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9163602628,50.9450935595,1433,16.3,985,53.7,73,225,195,275,217,68.74,7.41,22.84,19.80,27.92,22.03,996,74.2,736,174,149,90,187,81,55,23.64,20.24,25.41,12.23,11.01,7.47,734,255,168,55,171,75,10,34.74,22.89,23.30,7.49,10.22,1.36
40104,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9122320143,50.9429839903,1395,16.6,1037,51.3,167,266,195,207,202,74.34,16.10,25.65,18.80,19.96,19.48,895,70.7,631,185,126,74,160,65,21,29.32,19.97,25.36,11.73,10.30,3.33,630,228,144,51,150,55,2,36.19,22.86,23.81,8.10,8.73,0.32
40105,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9155669496,50.9483399861,1833,20.2,1330,52.5,118,468,252,225,267,72.56,8.87,35.19,18.95,16.92,20.08,1339,68.7,908,228,173,89,263,101,54,25.11,19.05,28.96,9.80,11.12,5.95,907,313,188,69,254,74,9,34.51,20.73,28.00,7.61,8.16,0.99
40106,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.919488084,50.9471463779,1233,24.6,816,50.4,61,311,212,147,85,66.18,7.48,38.11,25.98,18.01,10.42,777,75.4,581,126,98,56,208,64,29,21.69,16.87,35.80,9.64,11.02,4.99,582,193,105,37,192,52,3,33.16,18.04,32.99,6.36,8.93,0.52
40107,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9222623692,50.9487770603,1012,19.8,723,51.6,52,274,162,147,88,71.44,7.19,37.90,22.41,20.33,12.17,719,71.6,513,138,65,50,176,57,27,26.90,12.67,34.31,9.75,11.11,5.26,509,182,76,27,174,48,2,35.76,14.93,34.18,5.30,9.43,0.39
40108,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9239343318,50.9417416066,1049,11.5,825,53,55,239,203,167,161,78.65,6.67,28.97,24.61,20.24,19.52,841,79.0,657,151,142,119,175,46,24,22.98,21.61,26.64,18.11,7.00,3.65,656,209,187,60,155,43,2,31.86,28.51,23.63,9.15,6.55,0.30
40109,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9200564166,50.9426576722,1331,13.6,1013,48.6,49,300,269,250,145,76.11,4.84,29.62,26.55,24.68,14.31,985,81.8,805,189,185,126,205,60,40,23.48,22.98,25.47,15.65,7.45,4.97,802,254,218,87,196,42,5,31.67,27.18,24.44,10.85,5.24,0.62
40110,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9239668456,50.9450229972,1144,13.9,826,49.4,61,228,241,182,114,72.20,7.38,27.60,29.18,22.03,13.80,833,75.6,627,129,121,93,201,54,29,20.57,19.30,32.06,14.83,8.61,4.63,628,200,148,58,180,37,5,31.85,23.57,28.66,9.24,5.89,0.80
40111,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9222308226,50.9442098813,1265,17.1,950,51.6,61,246,197,177,269,75.10,6.42,25.89,20.74,18.63,28.32,957,69.8,662,173,126,79,198,61,25,26.13,19.03,29.91,11.93,9.21,3.78,660,238,160,47,175,36,4,36.06,24.24,26.52,7.12,5.45,0.61
40112,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9277557529,50.9466978779,1081,15.6,796,52.8,47,266,196,152,135,73.64,5.90,33.42,24.62,19.10,16.96,810,79.4,632,137,118,55,222,69,31,21.68,18.67,35.13,8.70,10.92,4.91,633,194,130,37,205,63,4,30.65,20.54,32.39,5.85,9.95,0.63
40113,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.9239519163,50.9475026523,1052,13.7,827,53.3,69,273,183,178,124,78.61,8.34,33.01,22.13,21.52,14.99,772,79.1,606,142,98,67,214,57,28,23.43,16.17,35.31,11.06,9.41,4.62,603,195,122,36,204,43,3,32.34,20.23,33.83,5.97,7.13,0.50
40114,22,15,95,4,Ehrenfeld,401,Ehrenfeld,6.929463603,50.9492197693,923,14.4,706,53,40,199,139,169,159,76.49,5.67,28.19,19.69,23.94,22.52,677,79.5,535,129,101,51,178,53,23,24.11,18.88,33.27,9.53,9.91,4.30,534,181,111,41,159,40,2,33.90,20.79,29.78,7.68,7.49,0.37
